event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
40084,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.661396+00:00,1775347966661396000,165393300686375,2400,,,A,719,37,719.5,-3.0,4.189501375,0.9870603082357104
40090,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.708114+00:00,1775347966708114000,165393347403875,2400,,,A,719,15,719.5,-1.0,4.236218875,0.9870603082357104
40091,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.708218+00:00,1775347966708218000,165393347508625,2400,,,A,720,67,719.5,-1.0,4.236323625,0.9870603082357104
40099,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.773405+00:00,1775347966773405000,165393412695583,2400,,,A,721,37,723.5,-5.0,4.301510583,0.9870603082357104
40104,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.813282+00:00,1775347966813282000,165393452572583,2400,,,A,721,45,723.0,-4.0,4.341387583,0.9870603082357104
40132,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.175177+00:00,1775347967175177000,165393814468875,2400,,,A,723,37,721.5,-3.0,4.703283875,0.9870603082357104
40137,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.212225+00:00,1775347967212225000,165393851516291,2400,,,A,723,45,722.0,-2.0,4.740331291,0.9870603082357104
40167,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.571552+00:00,1775347967571552000,165394210844750,2425,,,A,721,37,722.5,-3.0,5.09965975,0.9870603082357104
40172,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.618437+00:00,1775347967618437000,165394257729875,2425,,,A,722,52,722.5,-1.0,5.146544875,0.9870603082357104
40187,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.755819+00:00,1775347967755819000,165394395112416,2425,,,A,724,37,734.5,-21.0,5.283927416,0.9870603082357104
40192,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.783567+00:00,1775347967783567000,165394422860000,2425,,,A,724,45,734.0,-20.0,5.311675,0.9870603082357104
40193,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.783678+00:00,1775347967783678000,165394422971416,2425,,,A,732,7,734.0,-20.0,5.311786416,0.9870603082357104
40199,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.817560+00:00,1775347967817560000,165394456853416,2425,,,A,732,30,737.5,-11.0,5.345668416,0.9870603082357104
40200,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.817662+00:00,1775347967817662000,165394456955583,2425,,,A,733,37,737.5,-11.0,5.345770583,0.9870603082357104
40206,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.864387+00:00,1775347967864387000,165394503680000,2425,,,A,733,15,737.5,-9.0,5.392495,0.9870603082357104
40207,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:47.867661+00:00,1775347967867661000,165394506954541,2425,,,A,734,67,737.5,-9.0,5.395769541,0.9870603082357104
40215,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.051667+00:00,1775347968051667000,165394690960333,2425,,,A,735,37,751.5,-33.0,5.579775333,0.9870603082357104
40221,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.107657+00:00,1775347968107657000,165394746950750,2425,,,A,735,45,751.0,-32.0,5.63576575,0.9870603082357104
40222,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.107764+00:00,1775347968107764000,165394747058041,2425,,,A,753,7,751.0,-32.0,5.635873041,0.9870603082357104
40228,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.144881+00:00,1775347968144881000,165394784175416,2425,,,A,753,30,759.5,-13.0,5.672990416,0.9870603082357104
40229,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.144986+00:00,1775347968144986000,165394784279750,2425,,,A,754,37,759.5,-13.0,5.67309475,0.9870603082357104
40235,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.192184+00:00,1775347968192184000,165394831477791,2425,,,A,754,15,759.5,-11.0,5.720292791,0.9870603082357104
40236,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.192289+00:00,1775347968192289000,165394831583500,2425,,,A,755,67,759.5,-11.0,5.7203985,0.9870603082357104
40243,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.251592+00:00,1775347968251592000,165394890886125,2425,,,A,756,37,771.5,-31.0,5.779701125,0.9870603082357104
40248,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.288901+00:00,1775347968288901000,165394928195916,2425,,,A,756,45,771.0,-30.0,5.817010916,0.9870603082357104
40249,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.289004+00:00,1775347968289004000,165394928298750,2425,,,A,776,7,771.0,-30.0,5.81711375,0.9870603082357104
40255,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.319817+00:00,1775347968319817000,165394959111916,2425,,,A,776,30,780.5,-9.0,5.847926916,0.9870603082357104
40256,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.319923+00:00,1775347968319923000,165394959217375,2425,,,A,777,37,780.5,-9.0,5.848032375,0.9870603082357104
40262,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.357227+00:00,1775347968357227000,165394996521583,2425,,,A,777,15,780.5,-7.0,5.885336583,0.9870603082357104
40263,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.357333+00:00,1775347968357333000,165394996627541,2425,,,A,778,67,780.5,-7.0,5.885442541,0.9870603082357104
40269,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.404129+00:00,1775347968404129000,165395043424125,2425,,,A,779,37,788.0,-18.0,5.932239125,0.9870603082357104
40274,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.450585+00:00,1775347968450585000,165395089880000,2425,,,A,779,45,787.5,-17.0,5.978695,0.9870603082357104
40275,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.453809+00:00,1775347968453809000,165395093104166,2425,,,A,795,7,787.5,-17.0,5.981919166,0.9870603082357104
40281,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.494679+00:00,1775347968494679000,165395133973541,2425,,,A,795,30,795.0,0.0,6.022788541,0.9870603082357104
40320,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:48.998219+00:00,1775347968998219000,165395637515583,2425,,,A,792,37,792.0,0.0,6.526330583,0.9870603082357104
40354,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.382333+00:00,1775347969382333000,165396021630333,2425,,,A,791,37,792.5,-3.0,6.910445333,0.9870603082357104
40359,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.426284+00:00,1775347969426284000,165396065581791,2425,,,A,792,52,792.5,-1.0,6.954396791,0.9870603082357104
40376,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.605908+00:00,1775347969605908000,165396245206208,2425,,,A,794,37,798.5,-9.0,7.134021208,0.9870603082357104
40381,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.649409+00:00,1775347969649409000,165396288707000,2425,,,A,794,45,798.0,-8.0,7.177522,0.9870603082357104
40382,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.649515+00:00,1775347969649515000,165396288813000,2425,,,A,802,7,798.0,-8.0,7.177628,0.9870603082357104
40397,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.771848+00:00,1775347969771848000,165396411146875,2425,,,A,805,37,807.0,-4.0,7.299961875,0.9870603082357104
40402,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:49.813195+00:00,1775347969813195000,165396452492916,2425,,,A,805,45,806.5,-3.0,7.341307916,0.9870603082357104
40514,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.238530+00:00,1775347971238530000,165397877832291,2425,,,A,808,37,803.0,-10.0,8.766647291,0.9870603082357104
40519,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.278847+00:00,1775347971278847000,165397918149166,2425,,,A,808,45,803.5,-9.0,8.806964166,0.9870603082357104
40520,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.278953+00:00,1775347971278953000,165397918255333,2425,,,A,804,7,803.5,-9.0,8.807070333,0.9870603082357104
40526,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.309501+00:00,1775347971309501000,165397948803583,2425,,,A,804,30,802.0,-4.0,8.837618583,0.9870603082357104
40527,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.309602+00:00,1775347971309602000,165397948904500,2425,,,A,803,37,802.0,-4.0,8.8377195,0.9870603082357104
40533,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.340210+00:00,1775347971340210000,165397979513000,2425,,,A,803,15,802.0,-2.0,8.868328,0.9870603082357104
40534,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.340313+00:00,1775347971340313000,165397979615375,2425,,,A,802,67,802.0,-2.0,8.868430375,0.9870603082357104
40544,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.435997+00:00,1775347971435997000,165398075298916,2425,,,A,801,37,793.5,-15.0,8.964113916,0.9870603082357104
40549,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.478824+00:00,1775347971478824000,165398118126833,2425,,,A,801,45,794.0,-14.0,9.006941833,0.9870603082357104
40550,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.478986+00:00,1775347971478986000,165398118288791,2425,,,A,790,7,794.0,-14.0,9.007103791,0.9870603082357104
40556,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.519928+00:00,1775347971519928000,165398159231166,2425,,,A,790,30,789.0,-2.0,9.048046166,0.9870603082357104
40557,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.520043+00:00,1775347971520043000,165398159346000,2425,,,A,789,37,789.0,-2.0,9.048161,0.9870603082357104
40563,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.564084+00:00,1775347971564084000,165398203387291,2425,,,A,789,15,789.0,0.0,9.092202291,0.9870603082357104
40570,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.629657+00:00,1775347971629657000,165398268960791,2425,,,A,787,37,785.0,-4.0,9.157775791,0.9870603082357104
40575,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:51.667465+00:00,1775347971667465000,165398306769041,2425,,,A,787,45,785.5,-3.0,9.195584041,0.9870603082357104
40909,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:55.731009+00:00,1775347975731009000,165402370323500,2425,,,A,779,37,780.5,-3.0,13.2591385,0.9870603082357104
40910,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:55.731126+00:00,1775347975731126000,165402370440833,2425,,,A,780,82,780.5,-3.0,13.259255833,0.9870603082357104
40911,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:55.731229+00:00,1775347975731229000,165402370543541,2425,,,A,780,48,780.5,-3.0,13.259358541,0.9870603082357104
42113,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:10.756065+00:00,1775347990756065000,165417395419583,2425,,,A,792,37,792.0,0.0,28.284234583,0.9870603082357104
42718,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.073108+00:00,1775347998073108000,165424712482500,2550,,,A,774,37,772.5,-3.0,5.417497209,1.0102494175477166
42719,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.073224+00:00,1775347998073224000,165424712598625,2550,,,A,773,52,772.5,-3.0,5.417613334,1.0102494175477166
42720,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.073334+00:00,1775347998073334000,165424712708416,2550,,,A,772,67,772.5,-3.0,5.417723125,1.0102494175477166
42721,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.073433+00:00,1775347998073433000,165424712808375,2550,,,A,771,11,772.5,-3.0,5.417823084,1.0102494175477166
42757,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.490536+00:00,1775347998490536000,165425129911916,2550,,,A,772,37,770.0,-4.0,5.834926625,1.0102494175477166
42758,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.490645+00:00,1775347998490645000,165425130020583,2550,,,A,771,52,770.0,-4.0,5.835035292,1.0102494175477166
42759,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.493805+00:00,1775347998493805000,165425133180791,2550,,,A,770,67,770.0,-4.0,5.8381955,1.0102494175477166
42760,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:18.493908+00:00,1775347998493908000,165425133284375,2550,,,A,770,11,770.0,-4.0,5.838299084,1.0102494175477166
45452,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:51.834040+00:00,1775348031834040000,165458473505458,2625,,,A,809,37,810.5,-3.0,39.178520167,1.0102494175477166
45453,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:51.834256+00:00,1775348031834256000,165458473721333,2625,,,A,810,52,810.5,-3.0,39.178736042,1.0102494175477166
45454,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:51.834489+00:00,1775348031834489000,165458473955083,2625,,,A,811,67,810.5,-3.0,39.178969792,1.0102494175477166
45455,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:13:51.834640+00:00,1775348031834640000,165458474105875,2625,,,A,812,11,810.5,-3.0,39.179120584,1.0102494175477166
46155,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:00.545141+00:00,1775348040545141000,165467184630458,2750,,,A,807,37,808.0,-2.0,47.889645167,1.0102494175477166
46156,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:00.545278+00:00,1775348040545278000,165467184767291,2750,,,A,808,52,808.0,-2.0,47.889782,1.0102494175477166
46157,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:00.545383+00:00,1775348040545383000,165467184872791,2750,,,A,809,67,808.0,-2.0,47.8898875,1.0102494175477166
46825,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:08.770992+00:00,1775348048770992000,165475410503125,2800,,,A,802,37,800.0,-4.0,56.115517834,1.0102494175477166
46826,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:08.771197+00:00,1775348048771197000,165475410707833,2800,,,A,801,52,800.0,-4.0,56.115722542,1.0102494175477166
46827,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:08.774002+00:00,1775348048774002000,165475413513166,2800,,,A,800,67,800.0,-4.0,56.118527875,1.0102494175477166
46828,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:08.779062+00:00,1775348048779062000,165475418573583,2800,,,A,800,11,800.0,-4.0,56.123588292,1.0102494175477166
48307,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:27.070320+00:00,1775348067070320000,165493709880416,2875,,,A,836,37,837.0,-2.0,14.081319083,1.0369011690369423
48308,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:27.070461+00:00,1775348067070461000,165493710022208,2875,,,A,837,52,837.0,-2.0,14.081460875,1.0369011690369423
48309,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:27.070564+00:00,1775348067070564000,165493710125416,2875,,,A,838,67,837.0,-2.0,14.081564083,1.0369011690369423
48735,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:32.320664+00:00,1775348072320664000,165498960239458,2875,,,A,828,37,826.5,-3.0,19.331678125,1.0369011690369423
48736,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:32.323992+00:00,1775348072323992000,165498963566750,2875,,,A,827,52,826.5,-3.0,19.335005417,1.0369011690369423
48737,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:32.324109+00:00,1775348072324109000,165498963684083,2875,,,A,826,67,826.5,-3.0,19.33512275,1.0369011690369423
48738,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:32.324214+00:00,1775348072324214000,165498963789083,2875,,,A,826,11,826.5,-3.0,19.33522775,1.0369011690369423
48902,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:34.294279+00:00,1775348074294279000,165500933859708,2875,,,A,822,37,822.5,-1.0,21.305298375,1.0369011690369423
48903,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:34.294398+00:00,1775348074294398000,165500933978833,2875,,,A,823,82,822.5,-1.0,21.3054175,1.0369011690369423
48904,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:34.294505+00:00,1775348074294505000,165500934085666,2875,,,A,823,48,822.5,-1.0,21.305524333,1.0369011690369423
49702,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.199154+00:00,1775348084199154000,165510838760833,3000,,,A,811,37,810.5,-1.0,1.011104875,0.7888442008499641
49707,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.232920+00:00,1775348084232920000,165510872527125,3000,,,A,811,45,811.0,0.0,1.044871167,0.7888442008499641
49723,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.457339+00:00,1775348084457339000,165511096946250,3000,,,A,807,37,804.0,-6.0,1.269290292,0.7888442008499641
49728,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.505893+00:00,1775348084505893000,165511145500791,3000,,,A,807,45,804.5,-5.0,1.317844833,0.7888442008499641
49729,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.506021+00:00,1775348084506021000,165511145628916,3000,,,A,802,7,804.5,-5.0,1.317972958,0.7888442008499641
49746,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.639758+00:00,1775348084639758000,165511279366333,3000,,,A,799,37,797.0,-4.0,1.451710375,0.7888442008499641
49751,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.679535+00:00,1775348084679535000,165511319143250,3000,,,A,799,45,797.5,-3.0,1.491487292,0.7888442008499641
49765,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.799752+00:00,1775348084799752000,165511439360333,3000,,,A,790,37,789.5,-1.0,1.611704375,0.7888442008499641
49770,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:44.833330+00:00,1775348084833330000,165511472938875,3000,,,A,790,45,790.0,0.0,1.645282917,0.7888442008499641
49785,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.022123+00:00,1775348085022123000,165511661732208,3000,,,A,784,37,784.0,0.0,1.83407625,0.7888442008499641
49803,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.199336+00:00,1775348085199336000,165511838945833,3000,,,A,778,37,777.5,-1.0,2.011289875,0.7888442008499641
49808,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.232131+00:00,1775348085232131000,165511871740583,3000,,,A,778,45,778.0,0.0,2.044084625,0.7888442008499641
49823,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.551649+00:00,1775348085551649000,165512191259583,3000,,,A,773,37,771.5,-3.0,2.363603625,0.7888442008499641
49829,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.620813+00:00,1775348085620813000,165512260423416,3000,,,A,773,45,772.0,-2.0,2.432767458,0.7888442008499641
49844,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.751139+00:00,1775348085751139000,165512390750416,3000,,,A,766,37,765.0,-2.0,2.563094458,0.7888442008499641
49849,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.779144+00:00,1775348085779144000,165512418754833,3000,,,A,766,45,765.5,-1.0,2.591098875,0.7888442008499641
49864,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.919945+00:00,1775348085919945000,165512559556583,3000,,,A,759,37,757.5,-3.0,2.731900625,0.7888442008499641
49869,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:45.948476+00:00,1775348085948476000,165512588088166,3000,,,A,759,45,758.0,-2.0,2.760432208,0.7888442008499641
49884,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:46.100560+00:00,1775348086100560000,165512740171708,3000,,,A,753,37,752.0,-2.0,2.91251575,0.7888442008499641
49889,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:46.128545+00:00,1775348086128545000,165512768157583,3000,,,A,753,45,752.5,-1.0,2.940501625,0.7888442008499641
49970,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:47.105937+00:00,1775348087105937000,165513745551833,3000,,,A,725,37,725.0,0.0,3.917895875,0.7888442008499641
49988,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:47.257750+00:00,1775348087257750000,165513897364708,3000,,,A,722,37,721.0,-2.0,4.06970875,0.7888442008499641
49993,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:47.298788+00:00,1775348087298788000,165513938403041,3000,,,A,722,45,721.5,-1.0,4.110747083,0.7888442008499641
50040,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:47.811325+00:00,1775348087811325000,165514450941958,3000,,,A,707,37,706.5,-1.0,4.623286,0.7888442008499641
50045,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:47.837282+00:00,1775348087837282000,165514476899125,3000,,,A,707,45,707.0,0.0,4.649243167,0.7888442008499641
50145,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.035563+00:00,1775348089035563000,165515675182958,3000,,,A,678,37,677.0,-2.0,5.847527,0.7888442008499641
50150,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.074044+00:00,1775348089074044000,165515713664375,3000,,,A,678,45,677.5,-1.0,5.886008417,0.7888442008499641
50151,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.074169+00:00,1775348089074169000,165515713788791,3000,,,A,677,7,677.5,-1.0,5.886132833,0.7888442008499641
50168,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.235813+00:00,1775348089235813000,165515875432375,3000,,,A,674,37,672.5,-3.0,6.047776417,0.7888442008499641
50173,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.279242+00:00,1775348089279242000,165515918862750,3000,,,A,674,45,673.0,-2.0,6.091206792,0.7888442008499641
50187,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.422768+00:00,1775348089422768000,165516062388625,3000,,,A,665,37,665.0,0.0,6.234732667,0.7888442008499641
50206,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:14:49.702598+00:00,1775348089702598000,165516342219583,3000,,,A,660,37,659.0,-2.0,6.514563625,0.7888442008499641
